"","created","screenName","text","ID","map.info.A","map.info.B","emoji.counts","unicode","bytes","description","latitude","longitude"
"4472","June 14, 2015 at 03:52PM","@c0le4christmas","floating along 🐠🐟⛵️🚤👙😊 @ i like u https://t.co/tvlUXj09EV","http://twitter.com/c0le4christmas/status/610172857277128704","http://maps.google.com/maps/api/staticmap?center=40.04524167,-74.97550833&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C40.04524167,-74.97550833","https://maps.google.com/?q=40.04524167,-74.97550833&z=14",3,"U+1F420","\xF0\x9F\x90\xA0","tropical fish",40.04524167,-74.97550833
"4462","June 14, 2015 at 03:52PM","@c0le4christmas","floating along 🐠🐟⛵️🚤👙😊 @ i like u https://t.co/tvlUXj09EV","http://twitter.com/c0le4christmas/status/610172857277128704","http://maps.google.com/maps/api/staticmap?center=40.04524167,-74.97550833&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C40.04524167,-74.97550833","https://maps.google.com/?q=40.04524167,-74.97550833&z=14",3,"U+1F41F","\xF0\x9F\x90\x9F","fish",40.04524167,-74.97550833
"245","June 14, 2015 at 03:52PM","@c0le4christmas","floating along 🐠🐟⛵️🚤👙😊 @ i like u https://t.co/tvlUXj09EV","http://twitter.com/c0le4christmas/status/610172857277128704","http://maps.google.com/maps/api/staticmap?center=40.04524167,-74.97550833&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C40.04524167,-74.97550833","https://maps.google.com/?q=40.04524167,-74.97550833&z=14",3,"U+26F5","\xE2\x9B\xB5","sailboat",40.04524167,-74.97550833
"104","June 14, 2015 at 03:52PM","@c0le4christmas","floating along 🐠🐟⛵️🚤👙😊 @ i like u https://t.co/tvlUXj09EV","http://twitter.com/c0le4christmas/status/610172857277128704","http://maps.google.com/maps/api/staticmap?center=40.04524167,-74.97550833&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C40.04524167,-74.97550833","https://maps.google.com/?q=40.04524167,-74.97550833&z=14",1,"U+1F6A4","\xF0\x9F\x9A\xA4","speedboat",40.04524167,-74.97550833
"9223","June 14, 2015 at 03:52PM","@c0le4christmas","floating along 🐠🐟⛵️🚤👙😊 @ i like u https://t.co/tvlUXj09EV","http://twitter.com/c0le4christmas/status/610172857277128704","http://maps.google.com/maps/api/staticmap?center=40.04524167,-74.97550833&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C40.04524167,-74.97550833","https://maps.google.com/?q=40.04524167,-74.97550833&z=14",257,"U+1F60A","\xF0\x9F\x98\x8A","smiling face with smiling eyes",40.04524167,-74.97550833
"5130","June 14, 2015 at 03:51PM","@ANNOAEK","Want 😭🙇🏾 ! https://t.co/lXcqGMJC0a","http://twitter.com/ANNOAEK/status/610172670504763392","http://maps.google.com/maps/api/staticmap?center=40.0338196,-75.16089597&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C40.0338196,-75.16089597","https://maps.google.com/?q=40.0338196,-75.16089597&z=14",10,"U+1F647","\xF0\x9F\x99\x87","person bowing deeply",40.0338196,-75.16089597
"33267","June 14, 2015 at 03:51PM","@ANNOAEK","Want 😭🙇🏾 ! https://t.co/lXcqGMJC0a","http://twitter.com/ANNOAEK/status/610172670504763392","http://maps.google.com/maps/api/staticmap?center=40.0338196,-75.16089597&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C40.0338196,-75.16089597","https://maps.google.com/?q=40.0338196,-75.16089597&z=14",302,"U+1F62D","\xF0\x9F\x98\xAD","loudly crying face",40.0338196,-75.16089597
"36565","June 14, 2015 at 03:50PM","@SumPigFoodTruck","#Sunday #Catering !! #weCater #sumpig #sumpigfoodtruck #philly #HappyBirthdayChristian 🎉🎁🎈 @… https://t.co/Dix6rUJfWv","http://twitter.com/SumPigFoodTruck/status/610172593287614464","http://maps.google.com/maps/api/staticmap?center=40.0542,-75.0164&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C40.0542,-75.0164","https://maps.google.com/?q=40.0542,-75.0164&z=14",73,"U+1F389","\xF0\x9F\x8E\x89","party popper",40.0542,-75.0164
"36413","June 14, 2015 at 03:50PM","@SumPigFoodTruck","#Sunday #Catering !! #weCater #sumpig #sumpigfoodtruck #philly #HappyBirthdayChristian 🎉🎁🎈 @… https://t.co/Dix6rUJfWv","http://twitter.com/SumPigFoodTruck/status/610172593287614464","http://maps.google.com/maps/api/staticmap?center=40.0542,-75.0164&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C40.0542,-75.0164","https://maps.google.com/?q=40.0542,-75.0164&z=14",15,"U+1F388","\xF0\x9F\x8E\x88","balloon",40.0542,-75.0164
"35712","June 14, 2015 at 03:50PM","@SumPigFoodTruck","#Sunday #Catering !! #weCater #sumpig #sumpigfoodtruck #philly #HappyBirthdayChristian 🎉🎁🎈 @… https://t.co/Dix6rUJfWv","http://twitter.com/SumPigFoodTruck/status/610172593287614464","http://maps.google.com/maps/api/staticmap?center=40.0542,-75.0164&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C40.0542,-75.0164","https://maps.google.com/?q=40.0542,-75.0164&z=14",7,"U+1F381","\xF0\x9F\x8E\x81","wrapped present",40.0542,-75.0164
"724187","June 14, 2015 at 03:50PM","@KingJames7828","#teamslidethrew💯💯💯 #OnTheMove 😎😎😎 @ Roosevelt Blvd https://t.co/NQR25SmdLb","http://twitter.com/KingJames7828/status/610172570273452032","http://maps.google.com/maps/api/staticmap?center=40.02571351,-75.1223088&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C40.02571351,-75.1223088","https://maps.google.com/?q=40.02571351,-75.1223088&z=14",203,"U+1F60E","\xF0\x9F\x98\x8E","smiling face with sunglasses",40.02571351,-75.1223088
"583191","June 14, 2015 at 03:50PM","@KingJames7828","#teamslidethrew💯💯💯 #OnTheMove 😎😎😎 @ Roosevelt Blvd https://t.co/NQR25SmdLb","http://twitter.com/KingJames7828/status/610172570273452032","http://maps.google.com/maps/api/staticmap?center=40.02571351,-75.1223088&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C40.02571351,-75.1223088","https://maps.google.com/?q=40.02571351,-75.1223088&z=14",223,"U+1F4AF","\xF0\x9F\x92\xAF","hundred points symbol",40.02571351,-75.1223088
"2225","June 14, 2015 at 03:37PM","@HarryRobonowitz","😁😁😁😁😁 @ ODUNDE https://t.co/MxvlCaRKRx","http://twitter.com/HarryRobonowitz/status/610169280156594176","http://maps.google.com/maps/api/staticmap?center=40.02251192,-75.15104413&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C40.02251192,-75.15104413","https://maps.google.com/?q=40.02251192,-75.15104413&z=14",106,"U+1F601","\xF0\x9F\x98\x81","grinning face with smiling eyes",40.02251192,-75.15104413
"57522","June 14, 2015 at 03:36PM","@MrSwagBest","💦 Xo Girl Don't Be Shy 😏 @ Pool 🏊🏾 https://t.co/BkQXcAuEdw","http://twitter.com/MrSwagBest/status/610169047012012032","http://maps.google.com/maps/api/staticmap?center=40.07436383,-75.19533667&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C40.07436383,-75.19533667","https://maps.google.com/?q=40.07436383,-75.19533667&z=14",23,"U+1F4A6","\xF0\x9F\x92\xA6","splashing sweat symbol",40.07436383,-75.19533667
"4155","June 14, 2015 at 03:36PM","@MrSwagBest","💦 Xo Girl Don't Be Shy 😏 @ Pool 🏊🏾 https://t.co/BkQXcAuEdw","http://twitter.com/MrSwagBest/status/610169047012012032","http://maps.google.com/maps/api/staticmap?center=40.07436383,-75.19533667&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C40.07436383,-75.19533667","https://maps.google.com/?q=40.07436383,-75.19533667&z=14",7,"U+1F3CA","\xF0\x9F\x8F\x8A","swimmer",40.07436383,-75.19533667
"13101","June 14, 2015 at 03:36PM","@MrSwagBest","💦 Xo Girl Don't Be Shy 😏 @ Pool 🏊🏾 https://t.co/BkQXcAuEdw","http://twitter.com/MrSwagBest/status/610169047012012032","http://maps.google.com/maps/api/staticmap?center=40.07436383,-75.19533667&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C40.07436383,-75.19533667","https://maps.google.com/?q=40.07436383,-75.19533667&z=14",108,"U+1F60F","\xF0\x9F\x98\x8F","smirking face",40.07436383,-75.19533667
"9222","June 14, 2015 at 03:23PM","@Britt_Bri21","I just don't stop liking somebody all cause they beefing wit my friend cause we all was friends n sooner or later Yall gone be back friends😊","http://twitter.com/Britt_Bri21/status/610165654222716929","http://maps.google.com/maps/api/staticmap?center=39.94315467,-75.22088344&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.94315467,-75.22088344","https://maps.google.com/?q=39.94315467,-75.22088344&z=14",257,"U+1F60A","\xF0\x9F\x98\x8A","smiling face with smiling eyes",39.94315467,-75.22088344
"53843","June 14, 2015 at 03:05PM","@SUiTEPeACHEz","Hair stay did like she live in the salon!! #mylialaidmyhair 💁🏽 @ Kaci Carter Salon https://t.co/y92sFT8lp8","http://twitter.com/SUiTEPeACHEz/status/610161128891662336","http://maps.google.com/maps/api/staticmap?center=40.03298249,-75.21488551&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C40.03298249,-75.21488551","https://maps.google.com/?q=40.03298249,-75.21488551&z=14",49,"U+1F481","\xF0\x9F\x92\x81","information desk person",40.03298249,-75.21488551
"12235","June 14, 2015 at 03:04PM","@jame0224","Best animal at the zoo😍 #Hippos #AbsolutelyLoveThem #HungryHungryHippos @ Philadelphia Zoo https://t.co/T582YdLErB","http://twitter.com/jame0224/status/610160834766094336","http://maps.google.com/maps/api/staticmap?center=39.97257928,-75.19604147&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.97257928,-75.19604147","https://maps.google.com/?q=39.97257928,-75.19604147&z=14",265,"U+1F60D","\xF0\x9F\x98\x8D","smiling face with heart-shaped eyes",39.97257928,-75.19604147
"53713","June 14, 2015 at 12:59PM","@druex3","matthew said the only way he's watching shameless is if ethel comes back 💀💀💀💀😂😂😂😂😂😂","http://twitter.com/druex3/status/610129567471259648","http://maps.google.com/maps/api/staticmap?center=39.91602063,-75.17663777&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.91602063,-75.17663777","https://maps.google.com/?q=39.91602063,-75.17663777&z=14",16,"U+1F480","\xF0\x9F\x92\x80","skull",39.91602063,-75.17663777
"31023","June 14, 2015 at 12:59PM","@druex3","matthew said the only way he's watching shameless is if ethel comes back 💀💀💀💀😂😂😂😂😂😂","http://twitter.com/druex3/status/610129567471259648","http://maps.google.com/maps/api/staticmap?center=39.91602063,-75.17663777&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.91602063,-75.17663777","https://maps.google.com/?q=39.91602063,-75.17663777&z=14",746,"U+1F602","\xF0\x9F\x98\x82","face with tears of joy",39.91602063,-75.17663777
"9221","June 14, 2015 at 12:45PM","@BobbieMaack","@MidiZooreetah lmfaooooo hiiiiii 😊😊 i was breaking my neck tryna figure out who it was.","http://twitter.com/BobbieMaack/status/610125834431508480","http://maps.google.com/maps/api/staticmap?center=39.96008998,-75.22474356&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.96008998,-75.22474356","https://maps.google.com/?q=39.96008998,-75.22474356&z=14",257,"U+1F60A","\xF0\x9F\x98\x8A","smiling face with smiling eyes",39.96008998,-75.22474356
"12234","June 14, 2015 at 12:45PM","@K_Jewel","GAY PRIDE 2015 😍😍😍
#FeelTheVibe @ Philadelphia Gay Pride https://t.co/HlmSkewc7Z","http://twitter.com/K_Jewel/status/610125805394493441","http://maps.google.com/maps/api/staticmap?center=39.94791117,-75.16257361&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.94791117,-75.16257361","https://maps.google.com/?q=39.94791117,-75.16257361&z=14",265,"U+1F60D","\xF0\x9F\x98\x8D","smiling face with heart-shaped eyes",39.94791117,-75.16257361
"724186","June 14, 2015 at 12:44PM","@heveweight215","Fuckery dikes happy ashyt now smh 😄😄😅😅😁😁😂😂😎😎🚬🚬🚬⇧⇧⇧⇧ @ badlands my hood i wish a nigga would https://t.co/u8Tjc1mUqR","http://twitter.com/heveweight215/status/610125605758193665","http://maps.google.com/maps/api/staticmap?center=39.9769186,-75.1468306&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.9769186,-75.1468306","https://maps.google.com/?q=39.9769186,-75.1468306&z=14",203,"U+1F60E","\xF0\x9F\x98\x8E","smiling face with sunglasses",39.9769186,-75.1468306
"11138","June 14, 2015 at 12:44PM","@heveweight215","Fuckery dikes happy ashyt now smh 😄😄😅😅😁😁😂😂😎😎🚬🚬🚬⇧⇧⇧⇧ @ badlands my hood i wish a nigga would https://t.co/u8Tjc1mUqR","http://twitter.com/heveweight215/status/610125605758193665","http://maps.google.com/maps/api/staticmap?center=39.9769186,-75.1468306&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.9769186,-75.1468306","https://maps.google.com/?q=39.9769186,-75.1468306&z=14",38,"U+1F6AC","\xF0\x9F\x9A\xAC","smoking symbol",39.9769186,-75.1468306
"6124","June 14, 2015 at 12:44PM","@heveweight215","Fuckery dikes happy ashyt now smh 😄😄😅😅😁😁😂😂😎😎🚬🚬🚬⇧⇧⇧⇧ @ badlands my hood i wish a nigga would https://t.co/u8Tjc1mUqR","http://twitter.com/heveweight215/status/610125605758193665","http://maps.google.com/maps/api/staticmap?center=39.9769186,-75.1468306&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.9769186,-75.1468306","https://maps.google.com/?q=39.9769186,-75.1468306&z=14",75,"U+1F605","\xF0\x9F\x98\x85","smiling face with open mouth and cold sweat",39.9769186,-75.1468306
"5109","June 14, 2015 at 12:44PM","@heveweight215","Fuckery dikes happy ashyt now smh 😄😄😅😅😁😁😂😂😎😎🚬🚬🚬⇧⇧⇧⇧ @ badlands my hood i wish a nigga would https://t.co/u8Tjc1mUqR","http://twitter.com/heveweight215/status/610125605758193665","http://maps.google.com/maps/api/staticmap?center=39.9769186,-75.1468306&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.9769186,-75.1468306","https://maps.google.com/?q=39.9769186,-75.1468306&z=14",23,"U+1F604","\xF0\x9F\x98\x84","smiling face with open mouth and smiling eyes",39.9769186,-75.1468306
"31022","June 14, 2015 at 12:44PM","@heveweight215","Fuckery dikes happy ashyt now smh 😄😄😅😅😁😁😂😂😎😎🚬🚬🚬⇧⇧⇧⇧ @ badlands my hood i wish a nigga would https://t.co/u8Tjc1mUqR","http://twitter.com/heveweight215/status/610125605758193665","http://maps.google.com/maps/api/staticmap?center=39.9769186,-75.1468306&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.9769186,-75.1468306","https://maps.google.com/?q=39.9769186,-75.1468306&z=14",746,"U+1F602","\xF0\x9F\x98\x82","face with tears of joy",39.9769186,-75.1468306
"2224","June 14, 2015 at 12:44PM","@heveweight215","Fuckery dikes happy ashyt now smh 😄😄😅😅😁😁😂😂😎😎🚬🚬🚬⇧⇧⇧⇧ @ badlands my hood i wish a nigga would https://t.co/u8Tjc1mUqR","http://twitter.com/heveweight215/status/610125605758193665","http://maps.google.com/maps/api/staticmap?center=39.9769186,-75.1468306&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.9769186,-75.1468306","https://maps.google.com/?q=39.9769186,-75.1468306&z=14",106,"U+1F601","\xF0\x9F\x98\x81","grinning face with smiling eyes",39.9769186,-75.1468306
"583190","June 14, 2015 at 12:44PM","@Jayy_Zaddy1015","Ion Claim None Of Da Bitches I Used To Fuck With 😂💯","http://twitter.com/Jayy_Zaddy1015/status/610125580764360704","http://maps.google.com/maps/api/staticmap?center=39.9803293,-75.2502503&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.9803293,-75.2502503","https://maps.google.com/?q=39.9803293,-75.2502503&z=14",223,"U+1F4AF","\xF0\x9F\x92\xAF","hundred points symbol",39.9803293,-75.2502503
"31021","June 14, 2015 at 12:44PM","@Jayy_Zaddy1015","Ion Claim None Of Da Bitches I Used To Fuck With 😂💯","http://twitter.com/Jayy_Zaddy1015/status/610125580764360704","http://maps.google.com/maps/api/staticmap?center=39.9803293,-75.2502503&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.9803293,-75.2502503","https://maps.google.com/?q=39.9803293,-75.2502503&z=14",746,"U+1F602","\xF0\x9F\x98\x82","face with tears of joy",39.9803293,-75.2502503
"31020","June 14, 2015 at 12:10PM","@7jeanjunkieRO","@nottheking 😂😂😂","http://twitter.com/7jeanjunkieRO/status/610117041392066561","http://maps.google.com/maps/api/staticmap?center=40.02814648,-75.14251504&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C40.02814648,-75.14251504","https://maps.google.com/?q=40.02814648,-75.14251504&z=14",746,"U+1F602","\xF0\x9F\x98\x82","face with tears of joy",40.02814648,-75.14251504
"57412","June 14, 2015 at 11:41AM","@MegElizabbeth","#fightsong #1989tourphilly @rachelplatten taylorswift 💥❤️ @ Lincoln Financial Field https://t.co/mCjJGQJHHK","http://twitter.com/MegElizabbeth/status/610109893777956865","http://maps.google.com/maps/api/staticmap?center=39.90197675,-75.16776798&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.90197675,-75.16776798","https://maps.google.com/?q=39.90197675,-75.16776798&z=14",14,"U+1F4A5","\xF0\x9F\x92\xA5","collision symbol",39.90197675,-75.16776798
"82173","June 14, 2015 at 11:41AM","@MegElizabbeth","#fightsong #1989tourphilly @rachelplatten taylorswift 💥❤️ @ Lincoln Financial Field https://t.co/mCjJGQJHHK","http://twitter.com/MegElizabbeth/status/610109893777956865","http://maps.google.com/maps/api/staticmap?center=39.90197675,-75.16776798&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.90197675,-75.16776798","https://maps.google.com/?q=39.90197675,-75.16776798&z=14",195,"U+2764","\xE2\x9D\xA4","heavy black heart",39.90197675,-75.16776798
